Class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.44965443,0.154244602,0.46879223,0.138174146,0.479132086,0.138181299,0.487444162,0.13799718,0.433531582,0.137942791,0.422615796,0.137925655,0.41232127,0.138176382,0.505778491,0.146956623,0.40167141,0.148042589,0.468643337,0.175112545,0.428786963,0.175912529,0.571524978,0.256274164,0.315110624,0.249432221,0.595102489,0.406342983,0.261620998,0.402191013,0.451471955,0.322143376,0.396083593,0.317370653,0.429762125,0.294413716,0.418888032,0.287675411,0.43500632,0.280216426,0.411803275,0.272927016,0.440723211,0.289860845,0.409092635,0.281466186,0.468259692,0.511464357,0.322101921,0.496193826,0.424769878,0.713294387,0.054712653,0.613071501,0.396553159,0.882564008,0.340502322,0.598861337,0.385505825,0.898461938,0.376125485,0.580240011,0.403049678,0.941850364,0.368393242,0.692950428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.497240275,0.11961776,0.526381731,0.101295263,0.541089058,0.101494551,0.557344437,0.101753414,0.476109922,0.100647628,0.457504183,0.100632638,0.440949768,0.100732028,0.581885993,0.110555083,0.417213559,0.109732807,0.524594426,0.142110825,0.464584887,0.141975909,0.723986983,0.22950545,0.271284163,0.228132784,0.812289834,0.365166843,0.174051404,0.37547037,0.535765171,0.268946767,0.439981133,0.274273157,0.507541537,0.228181511,0.459271789,0.235377386,0.510490239,0.220983356,0.446982503,0.228273913,0.516798735,0.234653607,0.450152248,0.240017354,0.645093799,0.482707798,0.378714144,0.490315646,0.595247626,0.679545522,0.324175417,0.678232551,0.515686989,0.876162589,0.623630345,0.55492115,0.46974352,0.894008517,0.709319711,0.547790945,0.537838519,0.938568056,0.738652587,0.611285388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.536177218,0.046940267,0.55696857,0.011967987,0.567223012,0.009740472,0.576845944,0.005852789,0.52715838,0.009500325,0.518338203,0.006119072,0.510040462,0.001262993,0.58965528,-0.00393796,0.498612553,-0.013246685,0.552574396,0.066008687,0.519935489,0.058446079,0.678048074,0.103869289,0.414094836,0.087640643,0.758995652,0.303834081,0.336736292,0.280549049,0.569226325,0.225390032,0.520387888,0.224505901,0.547896743,0.186476648,0.543958068,0.180791885,0.55191952,0.17304948,0.54484874,0.171504974,0.556923866,0.184728116,0.542582035,0.184418559,0.583809555,0.476931721,0.439376205,0.452116519,0.555428207,0.757661104,0.20219022,0.57525444,0.514582157,0.812293351,0.479041338,0.630206287,0.519656777,0.811923146,0.518652678,0.616169035,0.509903669,0.889017761,0.515557766,0.733374655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.480773896,0.113106735,0.486871511,0.094814688,0.490909696,0.094399393,0.494808614,0.09404701,0.475374997,0.095657758,0.470995784,0.095842458,0.466955185,0.095934451,0.502835691,0.103534818,0.462908566,0.104019701,0.48796463,0.133508354,0.473770142,0.132366538,0.535933912,0.211971551,0.435689896,0.222672299,0.558726251,0.35355109,0.415858388,0.356507182,0.497732878,0.274740577,0.474419028,0.284497589,0.490523666,0.240411624,0.484154224,0.245101541,0.489857197,0.232016772,0.482568234,0.237286776,0.49150756,0.242447764,0.480745584,0.250061691,0.510115981,0.49585712,0.453204036,0.48267138,0.489904821,0.711745024,0.358481884,0.602718651,0.47430563,0.897302985,0.464743078,0.561945558,0.468370169,0.916281104,0.476434678,0.538174033,0.475894839,0.955010653,0.489157706,0.627859294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.442554951,0.268020213,0.470549911,0.252722949,0.486298025,0.254203022,0.501897573,0.255680412,0.422888339,0.248431325,0.405466467,0.246951431,0.390740067,0.245651305,0.52181226,0.265388042,0.365199775,0.251935631,0.46373871,0.289237648,0.409256935,0.284364671,0.533866704,0.334049523,0.309166133,0.324425548,0.584018588,0.222617805,0.267002732,0.206449896,0.544246674,0.122517586,0.425242007,0.111534983,0.540014625,0.100805394,0.467462212,0.096458405,0.531715333,0.100910276,0.474233985,0.09681952,0.529251218,0.107243866,0.462053955,0.102264643,0.533569276,0.531964481,0.385157555,0.546844423,0.754740775,0.613361716,0.468296826,0.696256876,0.558082998,0.702293158,0.447237581,0.843593001,0.504507542,0.704801619,0.449496984,0.862368584,0.560010254,0.771102846,0.495459974,0.899083734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.500467837,0.122656018,0.515100062,0.104232311,0.523825645,0.103908688,0.531216323,0.103885114,0.487743288,0.105215728,0.477339178,0.105427265,0.468582422,0.105721325,0.540744841,0.111463636,0.455635101,0.113633394,0.514118314,0.142630041,0.484078795,0.142979532,0.608741164,0.231623873,0.374087572,0.227457657,0.677847803,0.357063323,0.276738644,0.351172298,0.514069021,0.340787828,0.447512895,0.33859989,0.490709156,0.31414181,0.475680709,0.313792646,0.492950052,0.303329587,0.474402815,0.305075049,0.496918052,0.30833143,0.469517112,0.309990287,0.552538037,0.491598457,0.423274606,0.496886998,0.763154328,0.643545091,0.445756525,0.709753215,0.508829951,0.603265643,0.478888422,0.891824484,0.47691384,0.580192685,0.488483697,0.910838842,0.45791617,0.676940203,0.482927471,0.941257119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.571724534,0.328883886,0.58304292,0.314738721,0.58983165,0.314239979,0.594860733,0.31390053,0.561313272,0.315581471,0.554317892,0.315758258,0.548163891,0.316214532,0.60611552,0.317243189,0.540325701,0.320141256,0.586306334,0.341903538,0.560517788,0.341983825,0.673435032,0.393536627,0.49123767,0.393275678,0.693130374,0.49174723,0.461898685,0.490281373,0.581819296,0.430673718,0.571938217,0.42696631,0.562424362,0.409247994,0.582244933,0.409019351,0.567723811,0.39985472,0.578084171,0.401025116,0.571847677,0.406532347,0.576410532,0.407171071,0.601511717,0.595143497,0.501289248,0.576382875,0.558579266,0.737308919,0.330591023,0.64376086,0.54450345,0.852568865,0.518924892,0.638863504,0.538075745,0.867997944,0.546143055,0.628067136,0.543007374,0.890318394,0.54945153,0.692647815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.396134526,0.197358638,0.401456177,0.18302086,0.403999716,0.183489233,0.406127125,0.183915287,0.392767608,0.181271374,0.389246136,0.180516869,0.38606298,0.180075705,0.408153176,0.189709246,0.38057521,0.183796614,0.400654763,0.214279279,0.389468193,0.210675269,0.426431119,0.279335529,0.357573867,0.26353538,0.441165328,0.396333009,0.35134083,0.382940531,0.4111498,0.321394861,0.382965833,0.30712378,0.408746928,0.295546234,0.388906419,0.282549143,0.408125579,0.287163377,0.386322588,0.275652856,0.406986475,0.29503873,0.385315478,0.284135222,0.404197872,0.480739146,0.363900542,0.472886145,0.386758059,0.664072931,0.291820586,0.545420527,0.373645395,0.8356058,0.374743849,0.577514052,0.370701224,0.855699897,0.386398911,0.563357472,0.37139529,0.873112559,0.385647029,0.655604124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.503633916,0.323872805,0.512108922,0.313272476,0.517679453,0.313236475,0.523143709,0.313369095,0.496108592,0.314636052,0.49178803,0.315208822,0.487821937,0.315769464,0.527984202,0.317646444,0.484719634,0.319613576,0.517413855,0.334213495,0.497050971,0.334173381,0.568720162,0.35973078,0.459343374,0.365334749,0.554189026,0.279550016,0.462649703,0.283239007,0.516873181,0.208786711,0.49283883,0.212283045,0.509087741,0.192663491,0.501446307,0.195679188,0.508898735,0.190439016,0.501232982,0.194292039,0.508979678,0.19727695,0.499821424,0.201595724,0.532615185,0.531103075,0.451732457,0.519389808,0.5201931,0.662268281,0.321623057,0.590198755,0.497565269,0.777792215,0.479455113,0.577711642,0.491428792,0.791256964,0.501299322,0.557943225,0.509943187,0.803746223,0.508386314,0.611306012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.467655987,0.261625946,0.48269397,0.246233761,0.491374046,0.245924935,0.498155653,0.245786563,0.458402544,0.246500522,0.451426923,0.246455073,0.44479683,0.246633589,0.512384355,0.253649235,0.441059858,0.250129104,0.483413279,0.281388074,0.455397069,0.28125903,0.55737561,0.327131033,0.40778929,0.321495861,0.571012855,0.186202168,0.370675445,0.194856316,0.482449323,0.097943723,0.448536992,0.103787035,0.467842489,0.068177998,0.463607699,0.071431339,0.465425819,0.069350183,0.463659793,0.073504686,0.466535509,0.082077414,0.461544096,0.088793993,0.500784338,0.582716763,0.40416503,0.573207378,0.475864291,0.770623267,0.215839475,0.674298704,0.448898733,0.920902014,0.418709427,0.646836281,0.444390714,0.935484529,0.444098234,0.633770466,0.437036186,0.974285722,0.452402532,0.69834584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.193585649,0.222293437,0.181420997,0.206318051,0.174418628,0.206468582,0.167067051,0.206394717,0.200798973,0.20522517,0.207381204,0.205017045,0.214233965,0.204974383,0.157392427,0.218699023,0.227064773,0.220581919,0.184990227,0.23845613,0.207022533,0.237785041,0.095935524,0.315062165,0.296251506,0.31186837,0.062399343,0.18999359,0.376770228,0.191024214,0.179018065,0.114761889,0.237628177,0.110944159,0.1902899,0.081709206,0.225648224,0.076925874,0.194325253,0.087670386,0.220662743,0.085217178,0.192566499,0.105531216,0.223151654,0.103812546,0.177835971,0.595417678,0.280477345,0.587635875,0.198414743,0.824191332,0.526907802,0.707423449,0.227878183,1.000568986,0.267982274,0.742926955,0.209925488,1.023226857,0.240991443,0.726401687,0.221630499,1.055375814,0.212955669,0.822525203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.470864564,0.267552793,0.480439007,0.25518921,0.48638922,0.255137712,0.493438631,0.255124331,0.460636795,0.255328804,0.453234494,0.255326599,0.446141928,0.255315602,0.500246644,0.262058705,0.434929907,0.26337871,0.484543622,0.284689516,0.45699352,0.282736212,0.543017745,0.337420702,0.395678818,0.341321707,0.53221333,0.211571395,0.400247037,0.2169182,0.492609411,0.116719633,0.445459396,0.12130481,0.483702451,0.090310097,0.455442876,0.094155759,0.477961332,0.091690212,0.454952896,0.095439732,0.477817595,0.100997895,0.45463261,0.104464918,0.542386889,0.559664071,0.438836575,0.575119615,0.730306268,0.664490938,0.46496141,0.758098423,0.542966545,0.660496831,0.495481879,0.929307342,0.50271517,0.643784106,0.508756697,0.951266885,0.486805528,0.726214051,0.481752932,0.993999302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.548931777,0.315888107,0.567184448,0.298583508,0.578742206,0.297815531,0.591069818,0.29725495,0.531835437,0.299969524,0.521379054,0.300150663,0.510373652,0.300563484,0.608251929,0.302185595,0.503166199,0.305663973,0.574066639,0.333478004,0.532488704,0.333918333,0.680142105,0.36666128,0.46178025,0.371944666,0.662456393,0.2445454,0.420458674,0.252870053,0.561457992,0.146604598,0.513721526,0.152056098,0.548858583,0.114019215,0.534068584,0.116625726,0.549356163,0.113505244,0.53305912,0.117587507,0.549799383,0.123678327,0.529950917,0.129760236,0.636656702,0.602990866,0.487890601,0.598601639,0.606699407,0.760501862,0.229382843,0.689651549,0.587679327,0.908817172,0.510170877,0.661367595,0.578324974,0.926123738,0.542319655,0.647416413,0.574225724,0.96396327,0.57396692,0.719947934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.497240275,0.11961776,0.526381731,0.101295263,0.541089058,0.101494551,0.557344437,0.101753414,0.476109922,0.100647628,0.457504183,0.100632638,0.440949768,0.100732028,0.581885993,0.110555083,0.417213559,0.109732807,0.524594426,0.142110825,0.464584887,0.141975909,0.723986983,0.22950545,0.271284163,0.228132784,0.812289834,0.365166843,0.174051404,0.37547037,0.535765171,0.268946767,0.439981133,0.274273157,0.507541537,0.228181511,0.459271789,0.235377386,0.510490239,0.220983356,0.446982503,0.228273913,0.516798735,0.234653607,0.450152248,0.240017354,0.645093799,0.482707798,0.378714144,0.490315646,0.595247626,0.679545522,0.324175417,0.678232551,0.515686989,0.876162589,0.623630345,0.55492115,0.46974352,0.894008517,0.709319711,0.547790945,0.537838519,0.938568056,0.738652587,0.611285388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.468903959,0.153493136,0.475501835,0.137548089,0.478371799,0.137233108,0.481992155,0.137116015,0.461934477,0.13937813,0.456608683,0.140691072,0.452504426,0.142254263,0.488584191,0.147278309,0.447933137,0.153092444,0.477368414,0.17314887,0.461194694,0.175182909,0.52589488,0.253388345,0.422685802,0.252500534,0.543622673,0.363966972,0.407601237,0.359846056,0.487325162,0.266639113,0.4709014,0.267761588,0.481910527,0.239594087,0.475085527,0.240473807,0.482518882,0.232696369,0.472049356,0.231758714,0.483462244,0.24231948,0.471683025,0.242050201,0.50950712,0.478851944,0.452840209,0.493257225,0.618028581,0.575165093,0.471977621,0.693689406,0.501827836,0.567288458,0.495731235,0.870583653,0.484337389,0.557412028,0.49974069,0.894420505,0.484747112,0.63939631,0.501893401,0.917211771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.475836337,0.391751587,0.472933203,0.389322996,0.470941812,0.389412075,0.468753844,0.389543861,0.478378624,0.389297724,0.480266482,0.389335304,0.482208461,0.38940087,0.465384722,0.392157853,0.484995157,0.392709225,0.473374993,0.395368308,0.478973269,0.395456374,0.448731422,0.408229768,0.50073576,0.407094002,0.440061122,0.377802312,0.50302875,0.379846752,0.464458555,0.356879115,0.481179923,0.354727328,0.464979589,0.34997946,0.480328172,0.347333431,0.467819214,0.349966943,0.477491707,0.347939909,0.468245685,0.352366626,0.477380753,0.350875139,0.458944857,0.472509176,0.490890801,0.468233258,0.466019183,0.513897836,0.526428044,0.484327316,0.476881444,0.553073406,0.475316256,0.483131468,0.477045447,0.557379961,0.462838411,0.480715156,0.483832687,0.559217513,0.463728815,0.483046174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.476611882,0.25492236,0.490475059,0.239841789,0.498178095,0.239768863,0.50529784,0.239661261,0.461629033,0.239688098,0.45056808,0.239542857,0.441380829,0.23941198,0.513880551,0.245398164,0.430827022,0.243559599,0.493416637,0.270465791,0.459647417,0.272261471,0.570934296,0.315751851,0.375568181,0.314433873,0.614278495,0.19434467,0.329707384,0.195720315,0.503237486,0.101921648,0.439003915,0.106706522,0.48320657,0.07422933,0.461015612,0.07787773,0.478192389,0.072573572,0.462516844,0.076729685,0.481042266,0.084100723,0.459083766,0.088999957,0.54189986,0.550907671,0.415250361,0.570112646,0.76812911,0.652979374,0.4346672,0.747179985,0.523814797,0.644166708,0.482294261,0.912259877,0.488775641,0.630366862,0.501643538,0.933733106,0.456931114,0.707649469,0.471763819,0.969136596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.465417802,0.319659203,0.470620453,0.307188988,0.473720938,0.307791293,0.477015644,0.30858475,0.460686743,0.306770146,0.45739311,0.307247669,0.453863084,0.307736188,0.480906188,0.319484919,0.451170534,0.317342937,0.471003681,0.337794751,0.458471715,0.336426497,0.508930564,0.401897699,0.428263009,0.396930665,0.560693026,0.327207893,0.376887411,0.312898695,0.595103323,0.23528105,0.342380702,0.206519216,0.604369342,0.20247671,0.333044022,0.176632524,0.599927247,0.194632083,0.337532759,0.172062814,0.596102715,0.207784384,0.342155397,0.183267683,0.481051207,0.643083334,0.434011459,0.636331439,0.464257419,0.820020437,0.38970831,0.778755546,0.458263576,0.970882475,0.465505421,0.67350769,0.457231939,0.983390749,0.472278357,0.657038271,0.44315967,0.995887816,0.488681853,0.688628674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.503844142,0.11060214,0.520207405,0.087732047,0.528129339,0.086855233,0.538393795,0.086362481,0.488217056,0.08919692,0.475303203,0.089601815,0.464255363,0.090345852,0.552467287,0.095630258,0.44749108,0.099704206,0.521968663,0.132594556,0.484545916,0.1332964,0.646415472,0.218028814,0.364251018,0.214733526,0.661073804,0.376284301,0.354880929,0.380350679,0.513283968,0.274704516,0.484996915,0.273911893,0.498649865,0.241234154,0.493029624,0.247566298,0.499344319,0.230350927,0.487648308,0.238133714,0.503873825,0.24033758,0.487219393,0.24673152,0.553458989,0.509299219,0.405633122,0.502753139,0.51128149,0.723006904,0.228884548,0.690393984,0.464897841,0.913482964,0.513240278,0.581823349,0.454631299,0.935171962,0.528347492,0.560019732,0.450194418,0.983323872,0.571710825,0.63158232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.563518286,0.363643467,0.572610557,0.355388343,0.577760398,0.355620861,0.581608117,0.355442166,0.550759792,0.353936255,0.544171572,0.353301585,0.537179112,0.352366745,0.575386941,0.359840035,0.526756942,0.361360043,0.572975397,0.375653744,0.553927541,0.373649299,0.609930873,0.408787668,0.458393008,0.416010618,0.622514307,0.334990203,0.368741751,0.336408377,0.592673659,0.262546927,0.398668349,0.275887698,0.592060626,0.245252788,0.398527622,0.259104937,0.586585522,0.246929452,0.40132466,0.25723964,0.58622551,0.253939241,0.40409714,0.264280647,0.627387881,0.585709512,0.530279994,0.599554956,0.835568428,0.640330434,0.574459553,0.735189676,0.622575402,0.634526312,0.59474206,0.855740428,0.582081318,0.628124237,0.596159637,0.863952041,0.563358545,0.693624079,0.639554679,0.895966291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.372393996,0.27467674,0.376394063,0.262412995,0.37964192,0.261568725,0.38302502,0.260902077,0.366620213,0.264307648,0.363203108,0.264660656,0.359676957,0.265103906,0.386798799,0.265769124,0.355176806,0.270084321,0.379803866,0.284352243,0.366453797,0.285712242,0.415234238,0.317485988,0.3361848,0.324582875,0.464191496,0.259039491,0.2799187,0.266563892,0.50541991,0.183915764,0.232775182,0.195164055,0.516666651,0.162543684,0.219434455,0.178176522,0.514619946,0.159733713,0.221218526,0.174348265,0.509480417,0.166759133,0.226862997,0.179111362,0.388448447,0.513768554,0.341959745,0.499970108,0.368988037,0.648986936,0.241772681,0.534314632,0.35033673,0.779993176,0.343330503,0.540923536,0.34903124,0.797809839,0.356426477,0.534982979,0.333877802,0.806746721,0.358714908,0.593401551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.507665932,0.134646356,0.518317163,0.113877296,0.522885501,0.113018662,0.52783078,0.112634748,0.497520149,0.114817172,0.488123119,0.114751928,0.481057018,0.11511606,0.536765039,0.120272487,0.470869571,0.12283206,0.519244909,0.155036747,0.494967163,0.157031208,0.595477402,0.224876344,0.417129517,0.231110662,0.627961338,0.369582325,0.397613168,0.378018618,0.516766667,0.295631051,0.49035427,0.281323969,0.505784214,0.261196256,0.499771208,0.248385042,0.508108974,0.247631401,0.495622188,0.235919729,0.509816527,0.258898944,0.49340257,0.246693939,0.546053052,0.508976161,0.447712213,0.502890527,0.508148372,0.702492356,0.33238852,0.669180512,0.479499698,0.886269808,0.507219553,0.561779857,0.466037154,0.909229755,0.540105999,0.558082402,0.479698837,0.94385457,0.54665947,0.598666966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.421536565,0.239679307,0.434927791,0.228495643,0.443288147,0.228377849,0.451080233,0.228533953,0.411291659,0.230801985,0.403357089,0.231853753,0.395857632,0.232818067,0.460750461,0.238536969,0.391897053,0.244972929,0.4418495,0.25438273,0.409131199,0.256275028,0.523673356,0.333421648,0.352003157,0.335879207,0.576550484,0.211366817,0.293330848,0.213656664,0.448647171,0.138601243,0.408769757,0.138355881,0.430348039,0.113027215,0.427630246,0.113614082,0.426373899,0.112089366,0.428037435,0.114892177,0.429724872,0.121613264,0.423751712,0.124655552,0.477431089,0.581028581,0.366612464,0.577932477,0.457850248,0.782817662,0.177412018,0.674409926,0.422987938,0.948988497,0.393627018,0.722421885,0.414613724,0.967505276,0.41848582,0.704326093,0.439378232,0.992093623,0.430090278,0.790559649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.525871813,0.248892337,0.534430921,0.239689738,0.540168643,0.239962548,0.545918643,0.240137011,0.517366052,0.239404708,0.511735678,0.239727736,0.506388068,0.240222186,0.551018476,0.247363091,0.501191854,0.250162989,0.536402524,0.259903342,0.516591251,0.260896623,0.596550226,0.319820553,0.444082916,0.320667833,0.65744859,0.221610069,0.389774054,0.230704933,0.5440979,0.174038678,0.496331155,0.173522979,0.5268749,0.156896994,0.511487186,0.154194295,0.524658024,0.161756188,0.512722313,0.158270568,0.530030727,0.172567904,0.509872377,0.169259012,0.544402957,0.528913617,0.450251788,0.516668022,0.517980754,0.689428627,0.267826259,0.593035579,0.480361134,0.850147665,0.471382648,0.628375709,0.482915342,0.861216187,0.499714464,0.631783128,0.468373597,0.879200578,0.503252745,0.682767391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.469682217,0.101828039,0.483776391,0.086004436,0.49248606,0.086523294,0.502826333,0.08760038,0.452165544,0.087357461,0.440637529,0.088973075,0.429924965,0.090998292,0.521746159,0.10002327,0.412998676,0.104472101,0.491318196,0.124323457,0.451802403,0.126102805,0.611682951,0.216020137,0.341403514,0.222043961,0.717207789,0.330385089,0.257368147,0.337907314,0.513973832,0.300177425,0.450889468,0.290209174,0.485107273,0.272186697,0.474268824,0.25564006,0.482023895,0.260748565,0.472565472,0.247573718,0.488616228,0.270573318,0.470639646,0.260512114,0.527961195,0.492047548,0.378822327,0.471944958,0.472783417,0.702513933,0.164184421,0.55686748,0.420885146,0.896892071,0.388916075,0.701188862,0.415991008,0.919543087,0.435968697,0.704327226,0.418321311,0.942387581,0.416289538,0.800957561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.507076383,0.274691999,0.513340056,0.263196319,0.51730752,0.263569802,0.520655334,0.263810575,0.501423419,0.262519747,0.497508347,0.262381554,0.493654311,0.262399048,0.525036097,0.271863312,0.489882886,0.269845545,0.514354289,0.292185634,0.500102758,0.291880548,0.547777176,0.335739523,0.47014457,0.336152643,0.5472036,0.208787143,0.465432316,0.217679739,0.515584588,0.117275864,0.498027682,0.122170985,0.510875523,0.085663565,0.506167114,0.091607958,0.509982705,0.084909946,0.505334377,0.090481989,0.510178268,0.096884549,0.503943563,0.103399046,0.520460248,0.571020722,0.46860379,0.559366286,0.498920113,0.749258816,0.36613062,0.639802516,0.48252821,0.900843263,0.474886566,0.63989073,0.476439357,0.918134809,0.486680776,0.627760947,0.482019335,0.952317595,0.489574671,0.695538104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.351837069,0.264811665,0.363761753,0.252880961,0.370968968,0.253252715,0.376390785,0.253826439,0.34235844,0.252690822,0.335681587,0.252777964,0.330007851,0.252880692,0.383832306,0.261649638,0.323374838,0.259071648,0.365321636,0.279707849,0.33938095,0.279349387,0.422028452,0.318795174,0.290487766,0.317776263,0.431203008,0.214823872,0.292089909,0.211937964,0.379016548,0.127570301,0.344771475,0.124955803,0.366652995,0.100898743,0.355234772,0.099667281,0.364260525,0.097665817,0.35462895,0.096675187,0.366190106,0.109540969,0.353555232,0.108672768,0.410421044,0.510243237,0.317459852,0.52581805,0.588009357,0.586120248,0.351024866,0.68678093,0.406305104,0.590519607,0.376181036,0.835034251,0.37570861,0.575407505,0.384697676,0.854239047,0.366495103,0.641853988,0.362645477,0.875066638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.507035077,0.216155097,0.512157142,0.199289262,0.516523778,0.198517546,0.520703852,0.197830051,0.494526237,0.202548906,0.486674905,0.204253986,0.479619533,0.20582895,0.523724914,0.204050153,0.469531536,0.213081092,0.513807178,0.230984703,0.496715367,0.2343532,0.532510817,0.282477617,0.457197934,0.284496337,0.581678152,0.365463883,0.396640182,0.365779161,0.505570471,0.369730979,0.48712495,0.372806042,0.494537562,0.354147583,0.499909937,0.36101675,0.49593389,0.347641855,0.498518318,0.354554951,0.498701543,0.353486329,0.495805681,0.358664006,0.494397253,0.457329005,0.487083256,0.457372218,0.573520005,0.557119548,0.49573189,0.591601074,0.519581914,0.62774533,0.493953168,0.726169765,0.506210864,0.632182479,0.497514457,0.738572121,0.511137426,0.706268787,0.481410295,0.755792499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.556930482,0.242877692,0.545856416,0.232167348,0.544188321,0.232349336,0.542127967,0.232673466,0.544384897,0.2330814,0.542006731,0.233905971,0.539346099,0.234911501,0.518476069,0.245290965,0.518607736,0.246290922,0.553637385,0.258985013,0.551153183,0.260024339,0.508813679,0.314474463,0.500749826,0.312932789,0.503937006,0.193464503,0.49060753,0.19463256,0.492138684,0.088016957,0.485646069,0.083050132,0.484694362,0.065192938,0.479680896,0.059393287,0.487159491,0.061665893,0.477900326,0.059573054,0.48857978,0.071405768,0.479662359,0.06798321,0.520547092,0.547182798,0.516857862,0.559543073,0.506805599,0.712533534,0.503340304,0.72711271,0.475548714,0.882317603,0.47541523,0.903652608,0.454987407,0.903132677,0.452382147,0.924215376,0.524461091,0.926579118,0.528172374,0.951695621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.49077332,0.138143778,0.496770591,0.119855039,0.500668168,0.120059229,0.503046691,0.120050527,0.484729201,0.119157135,0.48100239,0.119197726,0.476976842,0.119334668,0.508527279,0.127053887,0.473582447,0.127128243,0.498493046,0.157461554,0.484108418,0.156053871,0.53777498,0.233152598,0.443148643,0.229783848,0.570667148,0.338301897,0.40779385,0.328256905,0.497626185,0.290397495,0.481130511,0.294004649,0.488419503,0.263071656,0.489983737,0.265808284,0.48776114,0.253671885,0.488366455,0.26199162,0.490394503,0.264138639,0.487079352,0.273045003,0.505097747,0.497873187,0.453749329,0.479337126,0.495079964,0.706090689,0.355659544,0.589342237,0.475075185,0.900641978,0.464596391,0.580943704,0.472902685,0.924307525,0.478977621,0.559210241,0.463878334,0.944927216,0.481979787,0.666049719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
